YearWeekISO,ReportingCountry,Denominator,NumberDosesReceived,NumberDosesExported,FirstDose,FirstDoseRefused,SecondDose,DoseAdditional1,DoseAdditional2,UnknownDose,Region,TargetGroup,Vaccine,Population
2021-W02,PL,869879,,,0,,0,0,0,0,PL71,Age25_49,AZ,37840001
2021-W02,PL,414026,,,0,,0,0,0,0,PL84,Age25_49,MOD,37840001
2021-W02,PL,414026,,,3214,,0,0,0,0,PL84,Age25_49,COM,37840001
2021-W02,PL,,,,0,,0,0,0,0,PL92X,Age25_49,JANSS,37840001
2021-W02,PL,862738,,,8242,,0,0,0,0,PL63,Age25_49,COM,37840001
2021-W02,PL,337773,,,0,,0,0,0,0,PL52,Age25_49,AZ,37840001
2021-W02,PL,510194,,,0,,0,0,0,0,PL62,Age25_49,AZ,37840001
2021-W02,PL,13968357,,,127438,,336,0,0,0,PL,Age25_49,COM,37840001
2021-W02,PL,433936,,,0,,0,0,0,0,PL72,Age25_49,MOD,37840001
2021-W02,PL,1072703,,,11897,,14,0,0,0,PL51,Age25_49,COM,37840001
2021-W02,PL,749377,,,0,,0,0,0,0,PL61,Age25_49,AZ,37840001
2021-W02,PL,749377,,,5731,,0,0,0,0,PL61,Age25_49,COM,37840001
2021-W02,PL,370490,,,0,,0,0,0,0,PL43,Age25_49,AZ,37840001
2021-W02,PL,752363,,,0,,0,0,0,0,PL81,Age25_49,AZ,37840001
2021-W02,PL,610377,,,0,,0,0,0,0,PL42,Age25_49,AZ,37840001
2021-W02,PL,1307154,,,0,,0,0,0,0,PL41,Age25_49,JANSS,37840001
2021-W02,PL,1265117,,,0,,0,0,0,0,PL21,Age25_49,JANSS,37840001
2021-W02,PL,1072703,,,0,,0,0,0,0,PL51,Age25_49,AZ,37840001
2021-W02,PL,752363,,,0,,0,0,0,0,PL81,Age25_49,JANSS,37840001
2021-W02,PL,1307154,,,0,,0,0,0,0,PL41,Age25_49,MOD,37840001
2021-W02,PL,13968357,,,0,,0,0,0,0,PL,Age25_49,MOD,37840001
2021-W02,PL,13968357,,,0,,0,0,0,0,PL,Age25_49,AZ,37840001
2021-W02,PL,869879,,,9284,,104,0,0,0,PL71,Age25_49,COM,37840001
2021-W02,PL,433936,,,0,,0,0,0,0,PL72,Age25_49,JANSS,37840001
2021-W02,PL,510194,,,0,,0,0,0,0,PL62,Age25_49,JANSS,37840001
2021-W02,PL,510194,,,4728,,0,0,0,0,PL62,Age25_49,COM,37840001
2021-W02,PL,1307154,,,0,,0,0,0,0,PL41,Age25_49,AZ,37840001
2021-W02,PL,1265117,,,0,,0,0,0,0,PL21,Age25_49,MOD,37840001
2021-W02,PL,862738,,,0,,0,0,0,0,PL63,Age25_49,AZ,37840001
2021-W02,PL,13968357,,,0,,0,0,0,0,PL,Age25_49,JANSS,37840001
2021-W02,PL,370490,,,0,,0,0,0,0,PL43,Age25_49,JANSS,37840001
2021-W02,PL,1612624,,,0,,0,0,0,0,PL22,Age25_49,JANSS,37840001
2021-W02,PL,1072703,,,0,,0,0,0,0,PL51,Age25_49,MOD,37840001
2021-W02,PL,433936,,,3131,,0,0,0,0,PL72,Age25_49,COM,37840001
2021-W02,PL,862738,,,0,,0,0,0,0,PL63,Age25_49,MOD,37840001
2021-W02,PL,770852,,,0,,0,0,0,0,PL82,Age25_49,MOD,37840001
2021-W02,PL,749377,,,0,,0,0,0,0,PL61,Age25_49,MOD,37840001
2021-W02,PL,869879,,,0,,0,0,0,0,PL71,Age25_49,JANSS,37840001
2021-W02,PL,,,,23294,,109,0,0,0,PL92X,Age25_49,COM,37840001
2021-W02,PL,370490,,,0,,0,0,0,0,PL43,Age25_49,MOD,37840001
2021-W02,PL,1072703,,,0,,0,0,0,0,PL51,Age25_49,JANSS,37840001
2021-W02,PL,1307154,,,9923,,3,0,0,0,PL41,Age25_49,COM,37840001
2021-W02,PL,869879,,,0,,0,0,0,0,PL71,Age25_49,MOD,37840001
2021-W02,PL,,,,0,,0,0,0,0,PL92X,Age25_49,MOD,37840001
2021-W02,PL,1265117,,,9564,,0,0,0,0,PL21,Age25_49,COM,37840001
2021-W02,PL,610377,,,0,,0,0,0,0,PL42,Age25_49,JANSS,37840001
2021-W02,PL,403507,,,0,,0,0,0,0,PL21,Age50_59,AZ,37840001
2021-W02,PL,123242,,,0,,0,0,0,0,PL52,Age50_59,JANSS,37840001
2021-W02,PL,562788,,,0,,0,0,0,0,PL22,Age50_59,AZ,37840001
2021-W02,PL,254611,,,0,,0,0,0,0,PL81,Age50_59,MOD,37840001
2021-W02,PL,149284,,,2080,,0,0,0,0,PL72,Age50_59,COM,37840001
2021-W02,PL,562788,,,0,,0,0,0,0,PL22,Age50_59,MOD,37840001
2021-W02,PL,,,,0,,0,0,0,0,PL92X,Age50_59,JANSS,37840001
2021-W02,PL,266197,,,0,,0,0,0,0,PL63,Age50_59,MOD,37840001
2021-W02,PL,123242,,,1554,,0,0,0,0,PL52,Age50_59,COM,37840001
2021-W02,PL,123242,,,0,,0,0,0,0,PL52,Age50_59,MOD,37840001
2021-W02,PL,328308,,,0,,0,0,0,0,PL51,Age50_59,AZ,37840001
2021-W02,PL,254611,,,0,,0,0,0,0,PL81,Age50_59,JANSS,37840001
2021-W02,PL,294900,,,5327,,35,0,0,0,PL71,Age50_59,COM,37840001
2021-W02,PL,254611,,,4545,,72,0,0,0,PL81,Age50_59,COM,37840001
2021-W02,PL,249326,,,0,,0,0,0,0,PL61,Age50_59,JANSS,37840001
2021-W02,PL,328308,,,6558,,5,0,0,0,PL51,Age50_59,COM,37840001
2021-W02,PL,173968,,,3102,,0,0,0,0,PL62,Age50_59,COM,37840001
2021-W02,PL,149284,,,0,,0,0,0,0,PL72,Age50_59,MOD,37840001
2021-W02,PL,403507,,,5095,,0,0,0,0,PL21,Age50_59,COM,37840001
2021-W02,PL,173968,,,0,,0,0,0,0,PL62,Age50_59,JANSS,37840001
2021-W02,PL,147745,,,0,,0,0,0,0,PL84,Age50_59,MOD,37840001
2021-W02,PL,404746,,,5194,,0,0,0,0,PL41,Age50_59,COM,37840001
2021-W02,PL,249326,,,0,,0,0,0,0,PL61,Age50_59,MOD,37840001
2021-W02,PL,4539548,,,0,,0,0,0,0,PL,Age50_59,JANSS,37840001
2021-W02,PL,117358,,,0,,0,0,0,0,PL43,Age50_59,JANSS,37840001
2021-W02,PL,123242,,,0,,0,0,0,0,PL52,Age50_59,AZ,37840001
2021-W02,PL,562788,,,8472,,0,0,0,0,PL22,Age50_59,COM,37840001
2021-W02,PL,258306,,,0,,0,0,0,0,PL82,Age50_59,MOD,37840001
2021-W02,PL,117358,,,0,,0,0,0,0,PL43,Age50_59,AZ,37840001
2021-W02,PL,249326,,,3291,,0,0,0,0,PL61,Age50_59,COM,37840001
2021-W02,PL,,,,11471,,31,0,0,0,PL92X,Age50_59,COM,37840001
2021-W02,PL,404746,,,0,,0,0,0,0,PL41,Age50_59,AZ,37840001
2021-W02,PL,258306,,,0,,0,0,0,0,PL82,Age50_59,JANSS,37840001
2021-W02,PL,149284,,,0,,0,0,0,0,PL72,Age50_59,JANSS,37840001
2021-W02,PL,249326,,,0,,0,0,0,0,PL61,Age50_59,AZ,37840001
2021-W02,PL,149284,,,0,,0,0,0,0,PL72,Age50_59,AZ,37840001
2021-W02,PL,147745,,,0,,0,0,0,0,PL84,Age50_59,JANSS,37840001
2021-W02,PL,294900,,,0,,0,0,0,0,PL71,Age50_59,MOD,37840001
2021-W02,PL,117358,,,0,,0,0,0,0,PL43,Age50_59,MOD,37840001
2021-W02,PL,258306,,,3411,,3,0,0,0,PL82,Age50_59,COM,37840001
2021-W02,PL,562788,,,0,,0,0,0,0,PL22,Age50_59,JANSS,37840001
2021-W02,PL,198834,,,0,,0,0,0,0,PL42,Age50_59,JANSS,37840001
2021-W02,PL,404746,,,0,,0,0,0,0,PL41,Age50_59,JANSS,37840001
2021-W02,PL,173968,,,0,,0,0,0,0,PL62,Age50_59,MOD,37840001
2021-W02,PL,403507,,,0,,0,0,0,0,PL21,Age50_59,JANSS,37840001
2021-W02,PL,147745,,,0,,0,0,0,0,PL84,Age50_59,AZ,37840001
2021-W02,PL,4539548,,,71030,,149,0,0,0,PL,Age50_59,COM,37840001
2021-W02,PL,173968,,,0,,0,0,0,0,PL62,Age50_59,AZ,37840001
2021-W02,PL,328308,,,0,,0,0,0,0,PL51,Age50_59,JANSS,37840001
2021-W02,PL,403507,,,1,,0,0,0,0,PL21,Age50_59,MOD,37840001
2021-W02,PL,198834,,,3197,,0,0,0,0,PL42,Age50_59,COM,37840001
2021-W02,PL,117358,,,1703,,3,0,0,0,PL43,Age50_59,COM,37840001
2021-W02,PL,404746,,,0,,0,0,0,0,PL41,Age50_59,MOD,37840001
2021-W02,PL,4539548,,,0,,0,0,0,0,PL,Age50_59,AZ,37840001
2021-W02,PL,254611,,,0,,0,0,0,0,PL81,Age50_59,AZ,37840001
2021-W02,PL,294900,,,0,,0,0,0,0,PL71,Age50_59,JANSS,37840001
2021-W02,PL,328308,,,0,,0,0,0,0,PL51,Age50_59,MOD,37840001
2021-W02,PL,266197,,,0,,0,0,0,0,PL63,Age50_59,JANSS,37840001
2021-W02,PL,266197,,,0,,0,0,0,0,PL63,Age50_59,AZ,37840001
2021-W02,PL,,,,0,,0,0,0,0,PL92X,Age50_59,MOD,37840001
2021-W02,PL,198834,,,0,,0,0,0,0,PL42,Age50_59,AZ,37840001
2021-W02,PL,,,,0,,0,0,0,0,PL92X,Age50_59,AZ,37840001
2021-W02,PL,4539548,,,1,,0,0,0,0,PL,Age50_59,MOD,37840001
2021-W02,PL,294900,,,0,,0,0,0,0,PL71,Age50_59,AZ,37840001
2021-W02,PL,147745,,,2083,,0,0,0,0,PL84,Age50_59,COM,37840001
2021-W02,PL,258306,,,0,,0,0,0,0,PL82,Age50_59,AZ,37840001
2021-W02,PL,198834,,,0,,0,0,0,0,PL42,Age50_59,MOD,37840001
2021-W02,PL,266197,,,3947,,0,0,0,0,PL63,Age50_59,COM,37840001
2021-W02,PL,42880,,,0,,0,0,0,0,PL52,Age5_9,JANSS,37840001
2021-W02,PL,99636,,,0,,0,0,0,0,PL81,Age5_9,MOD,37840001
2021-W02,PL,216530,,,0,,0,0,0,0,PL22,Age5_9,MOD,37840001
2021-W02,PL,216530,,,0,,0,0,0,0,PL22,Age5_9,JANSS,37840001
2021-W02,PL,42880,,,0,,0,0,0,0,PL52,Age5_9,MOD,37840001
2021-W02,PL,99636,,,0,,0,0,0,0,PL81,Age5_9,COM,37840001
2021-W02,PL,,,,0,,0,0,0,0,PL92X,Age5_9,JANSS,37840001
2021-W02,PL,54710,,,0,,0,0,0,0,PL84,Age5_9,MOD,37840001
2021-W02,PL,54710,,,0,,0,0,0,0,PL84,Age5_9,COM,37840001
2021-W02,PL,178096,,,0,,0,0,0,0,PL21,Age5_9,JANSS,37840001
2021-W02,PL,216530,,,0,,0,0,0,0,PL22,Age5_9,COM,37840001
2021-W02,PL,100235,,,0,,0,0,0,0,PL61,Age5_9,MOD,37840001
2021-W02,PL,69905,,,0,,0,0,0,0,PL62,Age5_9,JANSS,37840001
2021-W02,PL,187057,,,0,,0,0,0,0,PL41,Age5_9,AZ,37840001
2021-W02,PL,100235,,,0,,0,0,0,0,PL61,Age5_9,COM,37840001
2021-W02,PL,103185,,,0,,0,0,0,0,PL82,Age5_9,JANSS,37840001
2021-W02,PL,50044,,,0,,0,0,0,0,PL43,Age5_9,COM,37840001
2021-W02,PL,103185,,,0,,0,0,0,0,PL82,Age5_9,COM,37840001
2021-W02,PL,54710,,,0,,0,0,0,0,PL84,Age5_9,JANSS,37840001
2021-W02,PL,178096,,,0,,0,0,0,0,PL21,Age5_9,COM,37840001
2021-W02,PL,50044,,,0,,0,0,0,0,PL43,Age5_9,MOD,37840001
2021-W02,PL,114542,,,0,,0,0,0,0,PL71,Age5_9,JANSS,37840001
2021-W02,PL,178096,,,0,,0,0,0,0,PL21,Age5_9,MOD,37840001
2021-W02,PL,78588,,,0,,0,0,0,0,PL42,Age5_9,COM,37840001
2021-W02,PL,,,,0,,0,0,0,0,PL92X,Age5_9,AZ,37840001
2021-W02,PL,69905,,,0,,0,0,0,0,PL62,Age5_9,MOD,37840001
2021-W02,PL,216530,,,0,,0,0,0,0,PL22,Age5_9,AZ,37840001
2021-W02,PL,126598,,,0,,0,0,0,0,PL63,Age5_9,JANSS,37840001
2021-W02,PL,114542,,,0,,0,0,0,0,PL71,Age5_9,AZ,37840001
2021-W02,PL,126598,,,0,,0,0,0,0,PL63,Age5_9,COM,37840001
2021-W02,PL,103185,,,0,,0,0,0,0,PL82,Age5_9,MOD,37840001
2021-W02,PL,137016,,,0,,0,0,0,0,PL51,Age5_9,MOD,37840001
2021-W02,PL,50044,,,0,,0,0,0,0,PL43,Age5_9,JANSS,37840001
2021-W02,PL,42880,,,0,,0,0,0,0,PL52,Age5_9,COM,37840001
2021-W02,PL,187057,,,0,,0,0,0,0,PL41,Age5_9,COM,37840001
2021-W02,PL,137016,,,0,,0,0,0,0,PL51,Age5_9,COM,37840001
2021-W02,PL,187057,,,0,,0,0,0,0,PL41,Age5_9,JANSS,37840001
2021-W02,PL,114542,,,0,,0,0,0,0,PL71,Age5_9,MOD,37840001
2021-W02,PL,,,,0,,0,0,0,0,PL92X,Age5_9,MOD,37840001
2021-W02,PL,126598,,,0,,0,0,0,0,PL63,Age5_9,MOD,37840001
2021-W02,PL,137016,,,0,,0,0,0,0,PL51,Age5_9,AZ,37840001
2021-W02,PL,54710,,,0,,0,0,0,0,PL84,Age5_9,AZ,37840001
2021-W02,PL,,,,0,,0,0,0,0,PL92X,Age5_9,COM,37840001
2021-W02,PL,178096,,,0,,0,0,0,0,PL21,Age5_9,AZ,37840001
2021-W02,PL,100235,,,0,,0,0,0,0,PL61,Age5_9,AZ,37840001
2021-W02,PL,99636,,,0,,0,0,0,0,PL81,Age5_9,JANSS,37840001
2021-W02,PL,50044,,,0,,0,0,0,0,PL43,Age5_9,AZ,37840001
2021-W02,PL,78588,,,0,,0,0,0,0,PL42,Age5_9,JANSS,37840001
2021-W02,PL,137016,,,0,,0,0,0,0,PL51,Age5_9,JANSS,37840001
2021-W02,PL,78588,,,0,,0,0,0,0,PL42,Age5_9,AZ,37840001
2021-W02,PL,69905,,,0,,0,0,0,0,PL62,Age5_9,COM,37840001
2021-W02,PL,103185,,,0,,0,0,0,0,PL82,Age5_9,AZ,37840001
2021-W02,PL,42880,,,0,,0,0,0,0,PL52,Age5_9,AZ,37840001
2021-W02,PL,54607,,,0,,0,0,0,0,PL72,Age5_9,AZ,37840001
2021-W02,PL,78588,,,0,,0,0,0,0,PL42,Age5_9,MOD,37840001
2021-W02,PL,100235,,,0,,0,0,0,0,PL61,Age5_9,JANSS,37840001
2021-W02,PL,1904779,,,0,,0,0,0,0,PL,Age5_9,AZ,37840001
2021-W02,PL,1904779,,,0,,0,0,0,0,PL,Age5_9,COM,37840001
2021-W02,PL,1904779,,,0,,0,0,0,0,PL,Age5_9,JANSS,37840001
2021-W02,PL,1904779,,,0,,0,0,0,0,PL,Age5_9,MOD,37840001
2021-W02,PL,99636,,,0,,0,0,0,0,PL81,Age5_9,AZ,37840001
2021-W02,PL,126598,,,0,,0,0,0,0,PL63,Age5_9,AZ,37840001
2021-W02,PL,114542,,,0,,0,0,0,0,PL71,Age5_9,COM,37840001
2021-W02,PL,69905,,,0,,0,0,0,0,PL62,Age5_9,AZ,37840001
2021-W02,PL,54607,,,0,,0,0,0,0,PL72,Age5_9,JANSS,37840001
2021-W02,PL,54607,,,0,,0,0,0,0,PL72,Age5_9,COM,37840001
2021-W02,PL,54607,,,0,,0,0,0,0,PL72,Age5_9,MOD,37840001
2021-W02,PL,187057,,,0,,0,0,0,0,PL41,Age5_9,MOD,37840001
2021-W02,PL,638491,,,0,,0,0,0,0,PL22,Age60_69,MOD,37840001
2021-W02,PL,132538,,,0,,0,0,0,0,PL52,Age60_69,MOD,37840001
2021-W02,PL,353231,,,3260,,20,0,0,0,PL71,Age60_69,COM,37840001
2021-W02,PL,143217,,,0,,0,0,0,0,PL43,Age60_69,AZ,37840001
2021-W02,PL,280754,,,2535,,30,0,0,0,PL81,Age60_69,COM,37840001
2021-W02,PL,249623,,,0,,0,0,0,0,PL42,Age60_69,JANSS,37840001
2021-W02,PL,150958,,,1152,,0,0,0,0,PL84,Age60_69,COM,37840001
2021-W02,PL,448205,,,2988,,0,0,0,0,PL41,Age60_69,COM,37840001
2021-W02,PL,638491,,,4450,,0,0,0,0,PL22,Age60_69,COM,37840001
2021-W02,PL,281322,,,1608,,0,0,0,0,PL61,Age60_69,COM,37840001
2021-W02,PL,175507,,,0,,0,0,0,0,PL72,Age60_69,JANSS,37840001
2021-W02,PL,448205,,,0,,0,0,0,0,PL41,Age60_69,AZ,37840001
2021-W02,PL,194199,,,0,,0,0,0,0,PL62,Age60_69,AZ,37840001
2021-W02,PL,280754,,,0,,0,0,0,0,PL81,Age60_69,MOD,37840001
2021-W02,PL,249623,,,2106,,0,0,0,0,PL42,Age60_69,COM,37840001
2021-W02,PL,420568,,,4214,,2,0,0,0,PL51,Age60_69,COM,37840001
2021-W02,PL,280754,,,0,,0,0,0,0,PL81,Age60_69,JANSS,37840001
2021-W02,PL,299903,,,2254,,1,0,0,0,PL63,Age60_69,COM,37840001
2021-W02,PL,280754,,,0,,0,0,0,0,PL81,Age60_69,AZ,37840001
2021-W02,PL,448205,,,0,,0,0,0,0,PL41,Age60_69,MOD,37840001
2021-W02,PL,175507,,,0,,0,0,0,0,PL72,Age60_69,AZ,37840001
2021-W02,PL,143217,,,1046,,1,0,0,0,PL43,Age60_69,COM,37840001
2021-W02,PL,299903,,,0,,0,0,0,0,PL63,Age60_69,MOD,37840001
2021-W02,PL,281322,,,0,,0,0,0,0,PL61,Age60_69,AZ,37840001
2021-W02,PL,262433,,,0,,0,0,0,0,PL82,Age60_69,MOD,37840001
2021-W02,PL,132538,,,826,,0,0,0,0,PL52,Age60_69,COM,37840001
2021-W02,PL,353231,,,0,,0,0,0,0,PL71,Age60_69,MOD,37840001
2021-W02,PL,448205,,,0,,0,0,0,0,PL41,Age60_69,JANSS,37840001
2021-W02,PL,412162,,,0,,0,0,0,0,PL21,Age60_69,MOD,37840001
2021-W02,PL,249623,,,0,,0,0,0,0,PL42,Age60_69,AZ,37840001
2021-W02,PL,,,,6806,,14,0,0,0,PL92X,Age60_69,COM,37840001
2021-W02,PL,194199,,,1723,,0,0,0,0,PL62,Age60_69,COM,37840001
2021-W02,PL,194199,,,0,,0,0,0,0,PL62,Age60_69,MOD,37840001
2021-W02,PL,353231,,,1,,0,0,0,0,PL71,Age60_69,AZ,37840001
2021-W02,PL,412162,,,0,,0,0,0,0,PL21,Age60_69,JANSS,37840001
2021-W02,PL,150958,,,0,,0,0,0,0,PL84,Age60_69,AZ,37840001
2021-W02,PL,638491,,,0,,0,0,0,0,PL22,Age60_69,AZ,37840001
2021-W02,PL,353231,,,0,,0,0,0,0,PL71,Age60_69,JANSS,37840001
2021-W02,PL,175507,,,1013,,0,0,0,0,PL72,Age60_69,COM,37840001
2021-W02,PL,412162,,,2809,,0,0,0,0,PL21,Age60_69,COM,37840001
2021-W02,PL,420568,,,0,,0,0,0,0,PL51,Age60_69,MOD,37840001
2021-W02,PL,132538,,,0,,0,0,0,0,PL52,Age60_69,AZ,37840001
2021-W02,PL,175507,,,0,,0,0,0,0,PL72,Age60_69,MOD,37840001
2021-W02,PL,412162,,,0,,0,0,0,0,PL21,Age60_69,AZ,37840001
2021-W02,PL,,,,0,,0,0,0,0,PL92X,Age60_69,JANSS,37840001
2021-W02,PL,,,,0,,0,0,0,0,PL92X,Age60_69,AZ,37840001
2021-W02,PL,262433,,,0,,0,0,0,0,PL82,Age60_69,JANSS,37840001
2021-W02,PL,249623,,,0,,0,0,0,0,PL42,Age60_69,MOD,37840001
2021-W02,PL,262433,,,0,,0,0,0,0,PL82,Age60_69,AZ,37840001
2021-W02,PL,262433,,,1561,,5,0,0,0,PL82,Age60_69,COM,37840001
2021-W02,PL,420568,,,0,,0,0,0,0,PL51,Age60_69,JANSS,37840001
2021-W02,PL,150958,,,0,,0,0,0,0,PL84,Age60_69,MOD,37840001
2021-W02,PL,,,,0,,0,0,0,0,PL92X,Age60_69,MOD,37840001
2021-W02,PL,299903,,,0,,0,0,0,0,PL63,Age60_69,JANSS,37840001
2021-W02,PL,281322,,,0,,0,0,0,0,PL61,Age60_69,JANSS,37840001
2021-W02,PL,5142474,,,1,,0,0,0,0,PL,Age60_69,AZ,37840001
2021-W02,PL,5142474,,,40351,,73,0,0,0,PL,Age60_69,COM,37840001
2021-W02,PL,5142474,,,0,,0,0,0,0,PL,Age60_69,JANSS,37840001
2021-W02,PL,5142474,,,0,,0,0,0,0,PL,Age60_69,MOD,37840001
2021-W02,PL,299903,,,0,,0,0,0,0,PL63,Age60_69,AZ,37840001
2021-W02,PL,150958,,,0,,0,0,0,0,PL84,Age60_69,JANSS,37840001
2021-W02,PL,420568,,,0,,0,0,0,0,PL51,Age60_69,AZ,37840001
2021-W02,PL,143217,,,0,,0,0,0,0,PL43,Age60_69,MOD,37840001
2021-W02,PL,194199,,,0,,0,0,0,0,PL62,Age60_69,JANSS,37840001
2021-W02,PL,638491,,,0,,0,0,0,0,PL22,Age60_69,JANSS,37840001
2021-W02,PL,143217,,,0,,0,0,0,0,PL43,Age60_69,JANSS,37840001
2021-W02,PL,132538,,,0,,0,0,0,0,PL52,Age60_69,JANSS,37840001
2021-W02,PL,281322,,,0,,0,0,0,0,PL61,Age60_69,MOD,37840001
2021-W02,PL,147425,,,0,,0,0,0,0,PL82,Age70_79,JANSS,37840001
2021-W02,PL,,,,1409,,0,0,0,0,PL92X,Age70_79,COM,37840001
2021-W02,PL,100466,,,0,,0,0,0,0,PL72,Age70_79,AZ,37840001
2021-W02,PL,258230,,,0,,0,0,0,0,PL41,Age70_79,MOD,37840001
2021-W02,PL,100466,,,0,,0,0,0,0,PL72,Age70_79,JANSS,37840001
2021-W02,PL,168580,,,569,,0,0,0,0,PL63,Age70_79,COM,37840001
2021-W02,PL,97318,,,382,,0,0,0,0,PL62,Age70_79,COM,37840001
2021-W02,PL,168580,,,0,,0,0,0,0,PL63,Age70_79,JANSS,37840001
2021-W02,PL,228328,,,0,,0,0,0,0,PL51,Age70_79,MOD,37840001
2021-W02,PL,164425,,,0,,0,0,0,0,PL81,Age70_79,AZ,37840001
2021-W02,PL,74170,,,0,,0,0,0,0,PL52,Age70_79,AZ,37840001
2021-W02,PL,84585,,,0,,0,0,0,0,PL84,Age70_79,JANSS,37840001
2021-W02,PL,75511,,,195,,0,0,0,0,PL43,Age70_79,COM,37840001
2021-W02,PL,213068,,,0,,0,0,0,0,PL71,Age70_79,AZ,37840001
2021-W02,PL,228328,,,780,,1,0,0,0,PL51,Age70_79,COM,37840001
2021-W02,PL,132277,,,0,,0,0,0,0,PL42,Age70_79,MOD,37840001
2021-W02,PL,132277,,,401,,0,0,0,0,PL42,Age70_79,COM,37840001
2021-W02,PL,168580,,,0,,0,0,0,0,PL63,Age70_79,MOD,37840001
2021-W02,PL,97318,,,0,,0,0,0,0,PL62,Age70_79,AZ,37840001
2021-W02,PL,75511,,,0,,0,0,0,0,PL43,Age70_79,MOD,37840001
2021-W02,PL,369259,,,980,,0,0,0,0,PL22,Age70_79,COM,37840001
2021-W02,PL,258230,,,0,,0,0,0,0,PL41,Age70_79,JANSS,37840001
2021-W02,PL,158558,,,0,,0,0,0,0,PL61,Age70_79,AZ,37840001
2021-W02,PL,258230,,,709,,0,0,0,0,PL41,Age70_79,COM,37840001
2021-W02,PL,84585,,,245,,0,0,0,0,PL84,Age70_79,COM,37840001
2021-W02,PL,132277,,,0,,0,0,0,0,PL42,Age70_79,AZ,37840001
2021-W02,PL,258230,,,0,,0,0,0,0,PL41,Age70_79,AZ,37840001
2021-W02,PL,228328,,,0,,0,0,0,0,PL51,Age70_79,AZ,37840001
2021-W02,PL,164425,,,459,,6,0,0,0,PL81,Age70_79,COM,37840001
2021-W02,PL,97318,,,0,,0,0,0,0,PL62,Age70_79,MOD,37840001
2021-W02,PL,100466,,,158,,0,0,0,0,PL72,Age70_79,COM,37840001
2021-W02,PL,74170,,,0,,0,0,0,0,PL52,Age70_79,MOD,37840001
2021-W02,PL,164425,,,0,,0,0,0,0,PL81,Age70_79,JANSS,37840001
2021-W02,PL,369259,,,0,,0,0,0,0,PL22,Age70_79,MOD,37840001
2021-W02,PL,,,,0,,0,0,0,0,PL92X,Age70_79,JANSS,37840001
2021-W02,PL,84585,,,0,,0,0,0,0,PL84,Age70_79,AZ,37840001
2021-W02,PL,147425,,,0,,0,0,0,0,PL82,Age70_79,AZ,37840001
2021-W02,PL,147425,,,319,,1,0,0,0,PL82,Age70_79,COM,37840001
2021-W02,PL,100466,,,0,,0,0,0,0,PL72,Age70_79,MOD,37840001
2021-W02,PL,241568,,,0,,0,0,0,0,PL21,Age70_79,JANSS,37840001
2021-W02,PL,168580,,,0,,0,0,0,0,PL63,Age70_79,AZ,37840001
2021-W02,PL,158558,,,0,,0,0,0,0,PL61,Age70_79,JANSS,37840001
2021-W02,PL,2919081,,,0,,0,0,0,0,PL,Age70_79,AZ,37840001
2021-W02,PL,369259,,,0,,0,0,0,0,PL22,Age70_79,AZ,37840001
2021-W02,PL,2919081,,,8433,,10,0,0,0,PL,Age70_79,COM,37840001
2021-W02,PL,213068,,,706,,2,0,0,0,PL71,Age70_79,COM,37840001
2021-W02,PL,241568,,,0,,0,0,0,0,PL21,Age70_79,AZ,37840001
2021-W02,PL,,,,0,,0,0,0,0,PL92X,Age70_79,AZ,37840001
2021-W02,PL,241568,,,0,,0,0,0,0,PL21,Age70_79,MOD,37840001
2021-W02,PL,75511,,,0,,0,0,0,0,PL43,Age70_79,JANSS,37840001
2021-W02,PL,213068,,,0,,0,0,0,0,PL71,Age70_79,MOD,37840001
2021-W02,PL,74170,,,184,,0,0,0,0,PL52,Age70_79,COM,37840001
2021-W02,PL,,,,0,,0,0,0,0,PL92X,Age70_79,MOD,37840001
2021-W02,PL,158558,,,0,,0,0,0,0,PL61,Age70_79,MOD,37840001
2021-W02,PL,228328,,,0,,0,0,0,0,PL51,Age70_79,JANSS,37840001
2021-W02,PL,213068,,,0,,0,0,0,0,PL71,Age70_79,JANSS,37840001
2021-W02,PL,147425,,,0,,0,0,0,0,PL82,Age70_79,MOD,37840001
2021-W02,PL,75511,,,0,,0,0,0,0,PL43,Age70_79,AZ,37840001
2021-W02,PL,2919081,,,0,,0,0,0,0,PL,Age70_79,JANSS,37840001
2021-W02,PL,2919081,,,0,,0,0,0,0,PL,Age70_79,MOD,37840001
2021-W02,PL,84585,,,0,,0,0,0,0,PL84,Age70_79,MOD,37840001
2021-W02,PL,132277,,,0,,0,0,0,0,PL42,Age70_79,JANSS,37840001
2021-W02,PL,97318,,,0,,0,0,0,0,PL62,Age70_79,JANSS,37840001
2021-W02,PL,369259,,,0,,0,0,0,0,PL22,Age70_79,JANSS,37840001
2021-W02,PL,164425,,,0,,0,0,0,0,PL81,Age70_79,MOD,37840001
2021-W02,PL,241568,,,674,,0,0,0,0,PL21,Age70_79,COM,37840001
2021-W02,PL,158558,,,263,,0,0,0,0,PL61,Age70_79,COM,37840001
2021-W02,PL,74170,,,0,,0,0,0,0,PL52,Age70_79,JANSS,37840001
2021-W02,PL,,,,0,,0,0,0,0,PL92X,Age80+,JANSS,37840001
2021-W02,PL,,,,0,,0,0,0,0,PL92X,Age80+,AZ,37840001
2021-W02,PL,37997,,,39,,0,0,0,0,PL43,Age80+,COM,37840001
2021-W02,PL,93111,,,0,,0,0,0,0,PL82,Age80+,JANSS,37840001
