CountryName,RegionCode,Date,StringencyIndex_NonVaccinated,StringencyIndex_Vaccinated,StringencyIndex_WeightedAverage
Poland,,20220421,14.81,14.81,14.81
Poland,,20220422,14.81,14.81,14.81
Poland,,20220423,14.81,14.81,14.81
Poland,,20220424,14.81,14.81,14.81
Poland,,20220425,14.81,14.81,14.81
Poland,,20220426,14.81,14.81,14.81
Poland,,20220427,14.81,14.81,14.81
Poland,,20220428,14.81,14.81,14.81
Poland,,20220429,14.81,14.81,14.81
Poland,,20220430,14.81,14.81,14.81
Poland,,20220501,14.81,14.81,14.81
Poland,,20220502,14.81,14.81,14.81
Poland,,20220503,14.81,14.81,14.81
Poland,,20220504,14.81,14.81,14.81
Poland,,20220505,14.81,14.81,14.81
Poland,,20220506,14.81,14.81,14.81
Poland,,20220507,14.81,14.81,14.81
Poland,,20220508,14.81,14.81,14.81
Poland,,20220509,14.81,14.81,14.81
Poland,,20220510,14.81,14.81,14.81
Poland,,20220511,14.81,14.81,14.81
Poland,,20220512,14.81,14.81,14.81
Poland,,20220513,14.81,14.81,14.81
Poland,,20220514,14.81,14.81,14.81
Poland,,20220515,14.81,14.81,14.81
Poland,,20220516,14.81,14.81,14.81
Poland,,20220517,14.81,14.81,14.81
Poland,,20220518,14.81,14.81,14.81
Poland,,20220519,14.81,14.81,14.81
Poland,,20220520,14.81,14.81,14.81
Poland,,20220521,14.81,14.81,14.81
Poland,,20220522,14.81,14.81,14.81
Poland,,20220523,14.81,14.81,14.81
Poland,,20220524,14.81,14.81,14.81
Poland,,20220525,14.81,14.81,14.81
Poland,,20220526,14.81,14.81,14.81
Poland,,20220527,14.81,14.81,14.81
Poland,,20220528,14.81,14.81,14.81
Poland,,20220529,14.81,14.81,14.81
Poland,,20220530,14.81,14.81,14.81
Poland,,20220531,14.81,14.81,14.81
Poland,,20220601,14.81,14.81,14.81
Poland,,20220602,14.81,14.81,14.81
Poland,,20220603,14.81,14.81,14.81
Poland,,20220604,14.81,14.81,14.81
Poland,,20220605,14.81,14.81,14.81
Poland,,20220606,14.81,14.81,14.81
Poland,,20220607,14.81,14.81,14.81
Poland,,20220608,14.81,14.81,14.81
Poland,,20220609,14.81,14.81,14.81
Poland,,20220610,14.81,14.81,14.81
Poland,,20220611,14.81,14.81,14.81
Poland,,20220612,14.81,14.81,14.81
Poland,,20220613,14.81,14.81,14.81
Poland,,20220614,14.81,14.81,14.81
Poland,,20220615,14.81,14.81,14.81
Poland,,20220616,14.81,14.81,14.81
Poland,,20220617,14.81,14.81,14.81
Poland,,20220618,14.81,14.81,14.81
Poland,,20220619,14.81,14.81,14.81
Poland,,20220620,14.81,14.81,14.81
Poland,,20220621,14.81,14.81,14.81
Poland,,20220622,14.81,14.81,14.81
Poland,,20220623,14.81,14.81,14.81
Poland,,20220624,14.81,14.81,14.81
Poland,,20220625,14.81,14.81,14.81
Poland,,20220626,14.81,14.81,14.81
Poland,,20220627,14.81,14.81,14.81
Poland,,20220628,14.81,14.81,14.81
Poland,,20220629,14.81,14.81,14.81
Poland,,20220630,14.81,14.81,14.81
Poland,,20220701,14.81,14.81,14.81
Poland,,20220702,14.81,14.81,14.81
Poland,,20220703,14.81,14.81,14.81
Poland,,20220704,14.81,14.81,14.81
Poland,,20220705,14.81,14.81,14.81
Poland,,20220706,14.81,14.81,14.81
Poland,,20220707,14.81,14.81,14.81
Poland,,20220708,14.81,14.81,14.81
Poland,,20220709,14.81,14.81,14.81
Poland,,20220710,14.81,14.81,14.81
Poland,,20220711,14.81,14.81,14.81
Poland,,20220712,14.81,14.81,14.81
Poland,,20220713,14.81,14.81,14.81
Poland,,20220714,14.81,14.81,14.81
Poland,,20220715,14.81,14.81,14.81
Poland,,20220716,14.81,14.81,14.81
Poland,,20220717,14.81,14.81,14.81
Poland,,20220718,14.81,14.81,14.81
Poland,,20220719,14.81,14.81,14.81
Poland,,20220720,14.81,14.81,14.81
Poland,,20220721,14.81,14.81,14.81
Poland,,20220722,14.81,14.81,14.81
Poland,,20220723,14.81,14.81,14.81
Poland,,20220724,14.81,14.81,14.81
Poland,,20220725,14.81,14.81,14.81
Poland,,20220726,14.81,14.81,14.81
Poland,,20220727,14.81,14.81,14.81
Poland,,20220728,14.81,14.81,14.81
Poland,,20220729,14.81,14.81,14.81
Poland,,20220730,14.81,14.81,14.81
Poland,,20220731,14.81,14.81,14.81
Poland,,20220801,14.81,14.81,14.81
Poland,,20220802,14.81,14.81,14.81
Poland,,20220803,14.81,14.81,14.81
Poland,,20220804,14.81,14.81,14.81
Poland,,20220805,14.81,14.81,14.81
Poland,,20220806,14.81,14.81,14.81
Poland,,20220807,14.81,14.81,14.81
Poland,,20220808,14.81,14.81,14.81
Poland,,20220809,14.81,14.81,14.81
Poland,,20220810,14.81,14.81,14.81
Poland,,20220811,14.81,14.81,14.81
Poland,,20220812,14.81,14.81,14.81
Poland,,20220813,14.81,14.81,14.81
Poland,,20220814,14.81,14.81,14.81
Poland,,20220815,14.81,14.81,14.81
Poland,,20220816,14.81,14.81,14.81
Poland,,20220817,14.81,14.81,14.81
Poland,,20220818,9.26,9.26,9.26
Poland,,20220819,9.26,9.26,9.26
Poland,,20220820,9.26,9.26,9.26
Poland,,20220821,9.26,9.26,9.26
Poland,,20220822,9.26,9.26,9.26
Poland,,20220823,9.26,9.26,9.26
Poland,,20220824,9.26,9.26,9.26
Poland,,20220825,9.26,9.26,9.26
Poland,,20220826,9.26,9.26,9.26
Poland,,20220827,9.26,9.26,9.26
Poland,,20220828,9.26,9.26,9.26
Poland,,20220829,9.26,9.26,9.26
Poland,,20220830,9.26,9.26,9.26
Poland,,20220831,9.26,9.26,9.26
Poland,,20220901,9.26,9.26,9.26
Poland,,20220902,9.26,9.26,9.26
Poland,,20220903,9.26,9.26,9.26
Poland,,20220904,9.26,9.26,9.26
Poland,,20220905,9.26,9.26,9.26
Poland,,20220906,9.26,9.26,9.26
Poland,,20220907,9.26,9.26,9.26
Poland,,20220908,9.26,9.26,9.26
Poland,,20220909,9.26,9.26,9.26
Poland,,20220910,9.26,9.26,9.26
Poland,,20220911,9.26,9.26,9.26
Poland,,20220912,9.26,9.26,9.26
Poland,,20220913,9.26,9.26,9.26
Poland,,20220914,9.26,9.26,9.26
Poland,,20220915,9.26,9.26,9.26
Poland,,20220916,9.26,9.26,9.26
Poland,,20220917,9.26,9.26,9.26
Poland,,20220918,9.26,9.26,9.26
Poland,,20220919,9.26,9.26,9.26
Poland,,20220920,9.26,9.26,9.26
Poland,,20220921,9.26,9.26,9.26
Poland,,20220922,9.26,9.26,9.26
Poland,,20220923,9.26,9.26,9.26
Poland,,20220924,9.26,9.26,9.26
Poland,,20220925,9.26,9.26,9.26
Poland,,20220926,9.26,9.26,9.26
Poland,,20220927,9.26,9.26,9.26
Poland,,20220928,9.26,9.26,9.26
Poland,,20220929,9.26,9.26,9.26
Poland,,20220930,9.26,9.26,9.26
Poland,,20221001,9.26,9.26,9.26
Poland,,20221002,9.26,9.26,9.26
Poland,,20221003,9.26,9.26,9.26
Poland,,20221004,9.26,9.26,9.26
Poland,,20221005,9.26,9.26,9.26
Poland,,20221006,9.26,9.26,9.26
Poland,,20221007,9.26,9.26,9.26
Poland,,20221008,9.26,9.26,9.26
Poland,,20221009,9.26,9.26,9.26
Poland,,20221010,9.26,9.26,9.26
Poland,,20221011,9.26,9.26,9.26
Poland,,20221012,9.26,9.26,9.26
Poland,,20221013,9.26,9.26,9.26
Poland,,20221014,9.26,9.26,9.26
Poland,,20221015,9.26,9.26,9.26
Poland,,20221016,9.26,9.26,9.26
Poland,,20221017,9.26,9.26,9.26
Poland,,20221018,9.26,9.26,9.26
Poland,,20221019,9.26,9.26,9.26
Poland,,20221020,9.26,9.26,9.26
Poland,,20221021,9.26,9.26,9.26
Poland,,20221022,9.26,9.26,9.26
Poland,,20221023,9.26,9.26,9.26
Poland,,20221024,9.26,9.26,9.26
Poland,,20221025,9.26,9.26,9.26
Poland,,20221026,9.26,9.26,9.26
Poland,,20221027,9.26,9.26,9.26
Poland,,20221028,9.26,9.26,9.26
Poland,,20221029,9.26,9.26,9.26
Poland,,20221030,9.26,9.26,9.26
Poland,,20221031,9.26,9.26,9.26
Poland,,20221101,9.26,9.26,9.26
Poland,,20221102,9.26,9.26,9.26
Poland,,20221103,9.26,9.26,9.26
Poland,,20221104,9.26,9.26,9.26
Poland,,20221105,9.26,9.26,9.26
Poland,,20221106,9.26,9.26,9.26
Poland,,20221107,9.26,9.26,9.26
Poland,,20221108,9.26,9.26,9.26
Poland,,20221109,9.26,9.26,9.26
Poland,,20221110,9.26,9.26,9.26
Poland,,20221111,9.26,9.26,9.26
Poland,,20221112,9.26,9.26,9.26
Poland,,20221113,9.26,9.26,9.26
Poland,,20221114,9.26,9.26,9.26
Poland,,20221115,9.26,9.26,9.26
Poland,,20221116,9.26,9.26,9.26
Poland,,20221117,9.26,9.26,9.26
Poland,,20221118,9.26,9.26,9.26
Poland,,20221119,9.26,9.26,9.26
Poland,,20221120,9.26,9.26,9.26
Poland,,20221121,9.26,9.26,9.26
Poland,,20221122,9.26,9.26,9.26
Poland,,20221123,9.26,9.26,9.26
Poland,,20221124,9.26,9.26,9.26
Poland,,20221125,9.26,9.26,9.26
Poland,,20221126,9.26,9.26,9.26
Poland,,20221127,9.26,9.26,9.26
Poland,,20221128,9.26,9.26,9.26
Poland,,20221129,9.26,9.26,9.26
Poland,,20221130,9.26,9.26,9.26
Poland,,20221201,9.26,9.26,9.26
Poland,,20221202,9.26,9.26,9.26
Poland,,20221203,9.26,9.26,9.26
Poland,,20221204,9.26,9.26,9.26
Poland,,20221205,9.26,9.26,9.26
Poland,,20221206,9.26,9.26,9.26
Poland,,20221207,9.26,9.26,9.26
Poland,,20221208,9.26,9.26,9.26
Poland,,20221209,9.26,9.26,9.26
Poland,,20221210,9.26,9.26,9.26
Poland,,20221211,9.26,9.26,9.26
Poland,,20221212,9.26,9.26,9.26
Poland,,20221213,9.26,9.26,9.26
Poland,,20221214,9.26,9.26,9.26
Poland,,20221215,9.26,9.26,9.26
Poland,,20221216,9.26,9.26,9.26
Poland,,20221217,9.26,9.26,9.26
Poland,,20221218,9.26,9.26,9.26
Poland,,20221219,9.26,9.26,9.26
Poland,,20221220,9.26,9.26,9.26
Poland,,20221221,9.26,9.26,9.26
Poland,,20221222,9.26,9.26,9.26
Poland,,20221223,9.26,9.26,9.26
Poland,,20221224,9.26,9.26,9.26
Poland,,20221225,9.26,9.26,9.26
Poland,,20221226,9.26,9.26,9.26
Poland,,20221227,9.26,9.26,9.26
Poland,,20221228,9.26,9.26,9.26
Poland,,20221229,9.26,9.26,9.26
Poland,,20221230,9.26,9.26,9.26
Poland,,20221231,9.26,9.26,9.26
Puerto Rico,,20220101,44.44,26.85,
Puerto Rico,,20220102,44.44,26.85,
Puerto Rico,,20220103,44.44,26.85,
Puerto Rico,,20220104,50.0,32.41,
Puerto Rico,,20220105,50.0,32.41,
Puerto Rico,,20220106,50.0,32.41,
Puerto Rico,,20220107,50.0,32.41,
Puerto Rico,,20220108,50.0,32.41,
Puerto Rico,,20220109,50.0,32.41,
Puerto Rico,,20220110,50.0,32.41,
Puerto Rico,,20220111,50.0,32.41,
Puerto Rico,,20220112,50.0,32.41,
Puerto Rico,,20220113,50.0,32.41,
Puerto Rico,,20220114,50.0,32.41,
Puerto Rico,,20220115,50.0,32.41,
Puerto Rico,,20220116,50.0,32.41,
Puerto Rico,,20220117,50.0,32.41,
Puerto Rico,,20220118,50.0,32.41,
Puerto Rico,,20220119,50.0,32.41,
Puerto Rico,,20220120,50.0,32.41,
Puerto Rico,,20220121,50.0,32.41,
Puerto Rico,,20220122,50.0,32.41,
Puerto Rico,,20220123,50.0,32.41,
Puerto Rico,,20220124,50.0,32.41,
Puerto Rico,,20220125,50.0,32.41,
Puerto Rico,,20220126,50.0,32.41,
Puerto Rico,,20220127,50.0,32.41,
Puerto Rico,,20220128,50.0,32.41,
Puerto Rico,,20220129,50.0,32.41,
Puerto Rico,,20220130,50.0,32.41,
Puerto Rico,,20220131,50.0,32.41,
Puerto Rico,,20220201,50.0,32.41,
Puerto Rico,,20220202,44.44,23.15,
Puerto Rico,,20220203,44.44,23.15,
Puerto Rico,,20220204,44.44,23.15,
Puerto Rico,,20220205,44.44,23.15,
Puerto Rico,,20220206,44.44,23.15,
Puerto Rico,,20220207,44.44,23.15,
Puerto Rico,,20220208,44.44,23.15,
Puerto Rico,,20220209,44.44,23.15,
Puerto Rico,,20220210,44.44,23.15,
Puerto Rico,,20220211,44.44,23.15,
Puerto Rico,,20220212,47.22,25.93,
Puerto Rico,,20220213,47.22,25.93,
Puerto Rico,,20220214,47.22,25.93,
Puerto Rico,,20220215,47.22,25.93,
Puerto Rico,,20220216,47.22,25.93,
Puerto Rico,,20220217,47.22,25.93,
Puerto Rico,,20220218,47.22,25.93,
Puerto Rico,,20220219,47.22,25.93,
Puerto Rico,,20220220,47.22,25.93,
Puerto Rico,,20220221,47.22,25.93,
Puerto Rico,,20220222,47.22,25.93,
Puerto Rico,,20220223,47.22,25.93,
Puerto Rico,,20220224,47.22,25.93,
Puerto Rico,,20220225,47.22,25.93,
Puerto Rico,,20220226,47.22,25.93,
Puerto Rico,,20220227,47.22,25.93,
Puerto Rico,,20220228,47.22,25.93,
Puerto Rico,,20220301,47.22,25.93,
Puerto Rico,,20220302,47.22,25.93,
Puerto Rico,,20220303,47.22,25.93,
Puerto Rico,,20220304,47.22,25.93,
Puerto Rico,,20220305,47.22,25.93,
Puerto Rico,,20220306,47.22,25.93,
Puerto Rico,,20220307,47.22,25.93,
Puerto Rico,,20220308,47.22,25.93,
Puerto Rico,,20220309,47.22,25.93,
Puerto Rico,,20220310,33.33,13.89,
Puerto Rico,,20220311,33.33,13.89,
Puerto Rico,,20220312,33.33,13.89,
Puerto Rico,,20220313,33.33,13.89,
Puerto Rico,,20220314,33.33,13.89,
Puerto Rico,,20220315,33.33,13.89,
Puerto Rico,,20220316,33.33,13.89,
Puerto Rico,,20220317,33.33,13.89,
Puerto Rico,,20220318,33.33,13.89,
Puerto Rico,,20220319,33.33,13.89,
Puerto Rico,,20220320,33.33,13.89,
Puerto Rico,,20220321,33.33,13.89,
Puerto Rico,,20220322,33.33,13.89,
Puerto Rico,,20220323,33.33,13.89,
Puerto Rico,,20220324,33.33,13.89,
Puerto Rico,,20220325,33.33,13.89,
Puerto Rico,,20220326,33.33,13.89,
Puerto Rico,,20220327,33.33,13.89,
Puerto Rico,,20220328,33.33,13.89,
Puerto Rico,,20220329,33.33,13.89,
Puerto Rico,,20220330,33.33,13.89,
Puerto Rico,,20220331,33.33,13.89,
Puerto Rico,,20220401,33.33,13.89,
Puerto Rico,,20220402,33.33,13.89,
Puerto Rico,,20220403,33.33,13.89,
Puerto Rico,,20220404,33.33,13.89,
Puerto Rico,,20220405,33.33,13.89,
Puerto Rico,,20220406,33.33,13.89,
Puerto Rico,,20220407,33.33,13.89,
Puerto Rico,,20220408,33.33,13.89,
Puerto Rico,,20220409,33.33,13.89,
Puerto Rico,,20220410,33.33,13.89,
Puerto Rico,,20220411,33.33,13.89,
Puerto Rico,,20220412,33.33,13.89,
Puerto Rico,,20220413,33.33,13.89,
Puerto Rico,,20220414,33.33,13.89,
Puerto Rico,,20220415,33.33,13.89,
Puerto Rico,,20220416,33.33,13.89,
Puerto Rico,,20220417,33.33,13.89,
Puerto Rico,,20220418,33.33,13.89,
Puerto Rico,,20220419,33.33,13.89,
Puerto Rico,,20220420,33.33,13.89,
Puerto Rico,,20220421,33.33,13.89,
Puerto Rico,,20220422,33.33,13.89,
Puerto Rico,,20220423,33.33,13.89,
Puerto Rico,,20220424,33.33,13.89,
Puerto Rico,,20220425,33.33,13.89,
Puerto Rico,,20220426,33.33,13.89,
Puerto Rico,,20220427,33.33,13.89,
Puerto Rico,,20220428,33.33,13.89,
Puerto Rico,,20220429,33.33,13.89,
Puerto Rico,,20220430,33.33,13.89,
Puerto Rico,,20220501,33.33,13.89,
Puerto Rico,,20220502,33.33,13.89,
Puerto Rico,,20220503,33.33,13.89,
Puerto Rico,,20220504,33.33,13.89,
Puerto Rico,,20220505,33.33,13.89,
Puerto Rico,,20220506,33.33,13.89,
Puerto Rico,,20220507,33.33,13.89,
Puerto Rico,,20220508,33.33,13.89,
Puerto Rico,,20220509,33.33,13.89,
Puerto Rico,,20220510,33.33,13.89,
Puerto Rico,,20220511,33.33,13.89,
Puerto Rico,,20220512,33.33,13.89,
Puerto Rico,,20220513,33.33,13.89,
Puerto Rico,,20220514,33.33,13.89,
Puerto Rico,,20220515,33.33,13.89,
Puerto Rico,,20220516,33.33,13.89,
Puerto Rico,,20220517,33.33,13.89,
Puerto Rico,,20220518,33.33,13.89,
Puerto Rico,,20220519,33.33,13.89,
Puerto Rico,,20220520,33.33,13.89,
Puerto Rico,,20220521,33.33,13.89,
Puerto Rico,,20220522,33.33,13.89,
Puerto Rico,,20220523,33.33,13.89,
Puerto Rico,,20220524,33.33,13.89,
Puerto Rico,,20220525,33.33,13.89,
Puerto Rico,,20220526,33.33,13.89,
Puerto Rico,,20220527,33.33,13.89,
Puerto Rico,,20220528,33.33,13.89,
Puerto Rico,,20220529,33.33,13.89,
Puerto Rico,,20220530,33.33,13.89,
Puerto Rico,,20220531,33.33,13.89,
Puerto Rico,,20220601,33.33,13.89,
Puerto Rico,,20220602,27.78,19.44,
Puerto Rico,,20220603,27.78,19.44,
Puerto Rico,,20220604,27.78,19.44,
Puerto Rico,,20220605,27.78,19.44,
Puerto Rico,,20220606,27.78,19.44,
Puerto Rico,,20220607,27.78,19.44,
Puerto Rico,,20220608,27.78,19.44,
Puerto Rico,,20220609,27.78,19.44,
Puerto Rico,,20220610,27.78,19.44,
Puerto Rico,,20220611,27.78,19.44,
Puerto Rico,,20220612,27.78,19.44,
Puerto Rico,,20220613,27.78,19.44,
Puerto Rico,,20220614,27.78,19.44,
Puerto Rico,,20220615,27.78,19.44,
Puerto Rico,,20220616,27.78,19.44,
Puerto Rico,,20220617,27.78,19.44,
Puerto Rico,,20220618,27.78,19.44,
Puerto Rico,,20220619,27.78,19.44,
Puerto Rico,,20220620,27.78,19.44,
Puerto Rico,,20220621,22.22,13.89,
Puerto Rico,,20220622,22.22,13.89,
Puerto Rico,,20220623,22.22,13.89,
Puerto Rico,,20220624,22.22,13.89,
Puerto Rico,,20220625,22.22,13.89,
Puerto Rico,,20220626,22.22,13.89,
Puerto Rico,,20220627,22.22,13.89,
Puerto Rico,,20220628,22.22,13.89,
Puerto Rico,,20220629,22.22,13.89,
Puerto Rico,,20220630,22.22,13.89,
Puerto Rico,,20220701,22.22,13.89,
Puerto Rico,,20220702,22.22,13.89,
Puerto Rico,,20220703,22.22,13.89,
Puerto Rico,,20220704,22.22,13.89,
Puerto Rico,,20220705,31.48,23.15,
Puerto Rico,,20220706,35.19,26.85,
Puerto Rico,,20220707,35.19,26.85,
Puerto Rico,,20220708,35.19,26.85,
Puerto Rico,,20220709,35.19,26.85,
Puerto Rico,,20220710,35.19,26.85,
Puerto Rico,,20220711,35.19,26.85,
Puerto Rico,,20220712,40.74,21.3,
Puerto Rico,,20220713,40.74,21.3,
Puerto Rico,,20220714,40.74,21.3,
Puerto Rico,,20220715,40.74,21.3,
Puerto Rico,,20220716,40.74,21.3,
Puerto Rico,,20220717,40.74,21.3,
Puerto Rico,,20220718,40.74,21.3,
Puerto Rico,,20220719,40.74,21.3,
Puerto Rico,,20220720,40.74,21.3,
Puerto Rico,,20220721,40.74,21.3,
Puerto Rico,,20220722,40.74,21.3,
Puerto Rico,,20220723,40.74,21.3,
Puerto Rico,,20220724,40.74,21.3,
Puerto Rico,,20220725,40.74,21.3,
Puerto Rico,,20220726,40.74,21.3,
Puerto Rico,,20220727,40.74,21.3,
Puerto Rico,,20220728,40.74,21.3,
Puerto Rico,,20220729,40.74,21.3,
Puerto Rico,,20220730,40.74,21.3,
Puerto Rico,,20220731,40.74,21.3,
Puerto Rico,,20220801,40.74,21.3,
Puerto Rico,,20220802,37.04,17.59,
Puerto Rico,,20220803,37.04,17.59,
Puerto Rico,,20220804,37.04,17.59,
Puerto Rico,,20220805,37.04,17.59,
Puerto Rico,,20220806,37.04,17.59,
Puerto Rico,,20220807,37.04,17.59,
Puerto Rico,,20220808,37.04,17.59,
Puerto Rico,,20220809,37.04,17.59,
Puerto Rico,,20220810,37.04,17.59,
Puerto Rico,,20220811,37.04,17.59,
Puerto Rico,,20220812,37.04,17.59,
Puerto Rico,,20220813,37.04,17.59,
Puerto Rico,,20220814,37.04,17.59,
Puerto Rico,,20220815,37.04,17.59,
Puerto Rico,,20220816,37.04,17.59,
Puerto Rico,,20220817,37.04,17.59,
Puerto Rico,,20220818,37.04,17.59,
Puerto Rico,,20220819,37.04,17.59,
Puerto Rico,,20220820,37.04,17.59,
Puerto Rico,,20220821,37.04,17.59,
Puerto Rico,,20220822,37.04,17.59,
Puerto Rico,,20220823,33.33,13.89,
Puerto Rico,,20220824,33.33,13.89,
Puerto Rico,,20220825,33.33,13.89,
Puerto Rico,,20220826,33.33,13.89,
Puerto Rico,,20220827,33.33,13.89,
Puerto Rico,,20220828,33.33,13.89,
Puerto Rico,,20220829,33.33,13.89,
Puerto Rico,,20220830,33.33,13.89,
Puerto Rico,,20220831,33.33,13.89,
Puerto Rico,,20220901,33.33,13.89,
Puerto Rico,,20220902,33.33,13.89,
Puerto Rico,,20220903,33.33,13.89,
Puerto Rico,,20220904,33.33,13.89,
Puerto Rico,,20220905,33.33,13.89,
Puerto Rico,,20220906,33.33,13.89,
Puerto Rico,,20220907,33.33,13.89,
Puerto Rico,,20220908,33.33,13.89,
Puerto Rico,,20220909,33.33,13.89,
Puerto Rico,,20220910,33.33,13.89,
Puerto Rico,,20220911,33.33,13.89,
Puerto Rico,,20220912,33.33,13.89,
Puerto Rico,,20220913,33.33,13.89,
Puerto Rico,,20220914,33.33,13.89,
Puerto Rico,,20220915,33.33,13.89,
Puerto Rico,,20220916,33.33,13.89,
Puerto Rico,,20220917,33.33,13.89,
Puerto Rico,,20220918,33.33,13.89,
Puerto Rico,,20220919,33.33,13.89,
Puerto Rico,,20220920,33.33,13.89,
Puerto Rico,,20220921,33.33,13.89,
Puerto Rico,,20220922,33.33,13.89,
Puerto Rico,,20220923,33.33,13.89,
Puerto Rico,,20220924,33.33,13.89,
Puerto Rico,,20220925,33.33,13.89,
Puerto Rico,,20220926,33.33,13.89,
Puerto Rico,,20220927,33.33,13.89,
Puerto Rico,,20220928,33.33,13.89,
Puerto Rico,,20220929,33.33,13.89,
Puerto Rico,,20220930,33.33,13.89,
Puerto Rico,,20221001,22.22,13.89,
Puerto Rico,,20221002,22.22,13.89,
Puerto Rico,,20221003,22.22,13.89,
Puerto Rico,,20221004,22.22,13.89,
Puerto Rico,,20221005,22.22,13.89,
Puerto Rico,,20221006,22.22,13.89,
Puerto Rico,,20221007,22.22,13.89,
Puerto Rico,,20221008,22.22,13.89,
Puerto Rico,,20221009,22.22,13.89,
Puerto Rico,,20221010,22.22,13.89,
Puerto Rico,,20221011,22.22,13.89,
Puerto Rico,,20221012,22.22,13.89,
Puerto Rico,,20221013,22.22,13.89,
Puerto Rico,,20221014,22.22,13.89,
Puerto Rico,,20221015,22.22,13.89,
Puerto Rico,,20221016,22.22,13.89,
Puerto Rico,,20221017,22.22,13.89,
Puerto Rico,,20221018,22.22,13.89,
Puerto Rico,,20221019,22.22,13.89,
Puerto Rico,,20221020,22.22,13.89,
Puerto Rico,,20221021,22.22,13.89,
Puerto Rico,,20221022,22.22,13.89,
Puerto Rico,,20221023,22.22,13.89,
Puerto Rico,,20221024,22.22,13.89,
Puerto Rico,,20221025,22.22,13.89,
Puerto Rico,,20221026,22.22,13.89,
Puerto Rico,,20221027,22.22,13.89,
Puerto Rico,,20221028,22.22,13.89,
Puerto Rico,,20221029,22.22,13.89,
Puerto Rico,,20221030,22.22,13.89,
Puerto Rico,,20221031,22.22,13.89,
Puerto Rico,,20221101,22.22,13.89,
Puerto Rico,,20221102,22.22,13.89,
Puerto Rico,,20221103,22.22,13.89,
Puerto Rico,,20221104,22.22,13.89,
Puerto Rico,,20221105,22.22,13.89,
Puerto Rico,,20221106,22.22,13.89,
Puerto Rico,,20221107,22.22,13.89,
Puerto Rico,,20221108,22.22,13.89,
Puerto Rico,,20221109,22.22,13.89,
Puerto Rico,,20221110,22.22,13.89,
Puerto Rico,,20221111,22.22,13.89,
Puerto Rico,,20221112,22.22,13.89,
Puerto Rico,,20221113,22.22,13.89,
Puerto Rico,,20221114,22.22,13.89,
Puerto Rico,,20221115,22.22,13.89,
Puerto Rico,,20221116,22.22,13.89,
Puerto Rico,,20221117,22.22,13.89,
Puerto Rico,,20221118,22.22,13.89,
Puerto Rico,,20221119,22.22,13.89,
Puerto Rico,,20221120,22.22,13.89,
Puerto Rico,,20221121,22.22,13.89,
Puerto Rico,,20221122,22.22,13.89,
Puerto Rico,,20221123,22.22,13.89,
Puerto Rico,,20221124,22.22,13.89,
Puerto Rico,,20221125,22.22,13.89,
Puerto Rico,,20221126,22.22,13.89,
Puerto Rico,,20221127,22.22,13.89,
Puerto Rico,,20221128,22.22,13.89,
Puerto Rico,,20221129,22.22,13.89,
Puerto Rico,,20221130,22.22,13.89,
Puerto Rico,,20221201,22.22,13.89,
Puerto Rico,,20221202,22.22,13.89,
Puerto Rico,,20221203,22.22,13.89,
Puerto Rico,,20221204,22.22,13.89,
Puerto Rico,,20221205,22.22,13.89,
Puerto Rico,,20221206,22.22,13.89,
Puerto Rico,,20221207,22.22,13.89,
Puerto Rico,,20221208,22.22,13.89,
Puerto Rico,,20221209,22.22,13.89,
Puerto Rico,,20221210,22.22,13.89,
Puerto Rico,,20221211,22.22,13.89,
Puerto Rico,,20221212,22.22,13.89,
Puerto Rico,,20221213,22.22,13.89,
Puerto Rico,,20221214,22.22,13.89,
Puerto Rico,,20221215,22.22,13.89,
Puerto Rico,,20221216,22.22,13.89,
Puerto Rico,,20221217,22.22,13.89,
Puerto Rico,,20221218,22.22,13.89,
Puerto Rico,,20221219,22.22,13.89,
Puerto Rico,,20221220,22.22,13.89,
Puerto Rico,,20221221,22.22,13.89,
Puerto Rico,,20221222,22.22,13.89,
Puerto Rico,,20221223,22.22,13.89,
Puerto Rico,,20221224,22.22,13.89,
Puerto Rico,,20221225,22.22,13.89,
Puerto Rico,,20221226,22.22,13.89,
Puerto Rico,,20221227,22.22,13.89,
Puerto Rico,,20221228,22.22,13.89,
Puerto Rico,,20221229,22.22,13.89,
Puerto Rico,,20221230,22.22,13.89,
Puerto Rico,,20221231,22.22,13.89,
Portugal,,20220101,42.59,42.59,42.59
Portugal,,20220102,42.59,42.59,42.59
Portugal,,20220103,42.59,42.59,42.59
Portugal,,20220104,42.59,42.59,42.59
Portugal,,20220105,42.59,42.59,42.59
Portugal,,20220106,42.59,42.59,42.59
Portugal,,20220107,42.59,42.59,42.59
Portugal,,20220108,42.59,42.59,42.59
Portugal,,20220109,42.59,42.59,42.59
Portugal,,20220110,38.89,38.89,38.89
Portugal,,20220111,38.89,38.89,38.89
Portugal,,20220112,38.89,38.89,38.89
Portugal,,20220113,38.89,38.89,38.89
Portugal,,20220114,38.89,38.89,38.89
Portugal,,20220115,35.19,35.19,35.19
Portugal,,20220116,35.19,35.19,35.19
Portugal,,20220117,35.19,35.19,35.19
Portugal,,20220118,35.19,35.19,35.19
Portugal,,20220119,35.19,35.19,35.19
Portugal,,20220120,35.19,35.19,35.19
Portugal,,20220121,35.19,35.19,35.19
Portugal,,20220122,35.19,35.19,35.19
Portugal,,20220123,35.19,35.19,35.19
Portugal,,20220124,35.19,35.19,35.19
Portugal,,20220125,35.19,35.19,35.19
