location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Finland,2021-08-06,80,,89.59,85.98,0.0
Finland,2021-08-13,10,14,10.56,0.01,0.0
Finland,2021-08-13,15,17,53.31,2.57,0.0
Finland,2021-08-13,18,24,68.66,9.18,0.0
Finland,2021-08-13,25,49,74.96,26.72,0.0
Finland,2021-08-13,50,59,89.04,68.23,0.0
Finland,2021-08-13,60,69,91.45,81.72,0.0
Finland,2021-08-13,70,79,93.87,90.01,0.0
Finland,2021-08-13,80,,89.68,86.14,0.0
Finland,2021-08-20,10,14,24.15,0.02,0.0
Finland,2021-08-20,15,17,63.7,3.63,0.0
Finland,2021-08-20,18,24,70.66,12.31,0.0
Finland,2021-08-20,25,49,76.11,34.31,0.0
Finland,2021-08-20,50,59,89.48,74.26,0.0
Finland,2021-08-20,60,69,91.73,83.63,0.0
Finland,2021-08-20,70,79,93.99,90.38,0.0
Finland,2021-08-20,80,,89.76,86.3,0.0
Finland,2021-08-27,10,14,33.42,0.06,0.0
Finland,2021-08-27,15,17,69.74,5.79,0.0
Finland,2021-08-27,18,24,72.01,16.73,0.0
Finland,2021-08-27,25,49,76.9,41.56,0.0
Finland,2021-08-27,50,59,89.82,78.27,0.0
Finland,2021-08-27,60,69,91.94,84.99,0.0
Finland,2021-08-27,70,79,94.08,90.71,0.0
Finland,2021-08-27,80,,89.82,86.45,0.0
Finland,2021-09-03,10,14,37.38,0.16,0.0
Finland,2021-09-03,15,17,72.85,9.34,0.0
Finland,2021-09-03,18,24,73.06,22.65,0.0
Finland,2021-09-03,25,49,77.51,49.53,0.0
Finland,2021-09-03,50,59,90.07,80.84,0.0
Finland,2021-09-03,60,69,92.1,86.05,0.0
Finland,2021-09-03,70,79,94.15,90.95,0.0
Finland,2021-09-03,80,,89.88,86.56,0.0
Finland,2021-09-10,10,14,39.12,0.29,0.0
Finland,2021-09-10,15,17,74.66,13.92,0.0
Finland,2021-09-10,18,24,73.98,29.51,0.0
Finland,2021-09-10,25,49,78.07,56.53,0.0
Finland,2021-09-10,50,59,90.3,82.28,0.0
Finland,2021-09-10,60,69,92.26,86.75,0.0
Finland,2021-09-10,70,79,94.23,91.16,0.0
Finland,2021-09-10,80,,89.93,86.66,0.0
Finland,2021-09-17,10,14,40.41,0.49,0.0
Finland,2021-09-17,15,17,75.92,18.11,0.0
Finland,2021-09-17,18,24,74.8,36.45,0.01
Finland,2021-09-17,25,49,78.6,60.81,0.04
Finland,2021-09-17,50,59,90.52,83.11,0.04
Finland,2021-09-17,60,69,92.43,87.22,0.02
Finland,2021-09-17,70,79,94.32,91.33,0.01
Finland,2021-09-17,80,,89.99,86.74,0.01
Finland,2021-09-24,10,14,41.29,2.39,0.0
Finland,2021-09-24,15,17,76.87,24.63,0.01
Finland,2021-09-24,18,24,75.6,44.66,0.07
Finland,2021-09-24,25,49,79.13,64.34,0.39
Finland,2021-09-24,50,59,90.75,83.96,0.56
Finland,2021-09-24,60,69,92.58,87.72,0.39
Finland,2021-09-24,70,79,94.4,91.52,0.19
Finland,2021-09-24,80,,90.07,86.88,0.29
Finland,2021-10-01,10,14,42.12,7.99,0.0
Finland,2021-10-01,15,17,77.78,33.64,0.02
Finland,2021-10-01,18,24,76.3,51.91,0.14
Finland,2021-10-01,25,49,79.58,66.9,0.74
Finland,2021-10-01,50,59,90.94,84.74,1.12
Finland,2021-10-01,60,69,92.71,88.21,0.83
Finland,2021-10-01,70,79,94.47,91.73,0.52
Finland,2021-10-01,80,,90.15,87.09,1.75
Finland,2021-10-08,10,14,43.0,14.03,0.0
Finland,2021-10-08,15,17,78.76,42.98,0.03
Finland,2021-10-08,18,24,76.97,57.05,0.2
Finland,2021-10-08,25,49,80.03,68.95,1.09
Finland,2021-10-08,50,59,91.14,85.42,1.65
Finland,2021-10-08,60,69,92.84,88.65,1.24
Finland,2021-10-08,70,79,94.54,91.91,0.8
Finland,2021-10-08,80,,90.22,87.25,2.64
Finland,2021-10-15,10,14,44.02,21.15,0.01
Finland,2021-10-15,15,17,79.81,51.69,0.04
Finland,2021-10-15,18,24,77.85,61.11,0.25
Finland,2021-10-15,25,49,80.62,70.77,1.35
Finland,2021-10-15,50,59,91.4,86.08,2.05
Finland,2021-10-15,60,69,93.04,89.1,1.56
Finland,2021-10-15,70,79,94.64,92.1,1.05
Finland,2021-10-15,80,,90.3,87.43,3.64
Finland,2021-10-22,10,14,44.74,25.1,0.01
Finland,2021-10-22,15,17,80.76,57.63,0.05
Finland,2021-10-22,18,24,78.83,64.77,0.3
Finland,2021-10-22,25,49,81.25,72.49,1.51
Finland,2021-10-22,50,59,91.67,86.77,2.29
Finland,2021-10-22,60,69,93.21,89.56,1.81
Finland,2021-10-22,70,79,94.74,92.31,1.25
Finland,2021-10-22,80,,90.37,87.58,4.4
Finland,2021-10-29,10,14,45.51,30.32,0.01
Finland,2021-10-29,15,17,81.68,64.26,0.05
Finland,2021-10-29,18,24,79.7,67.85,0.33
Finland,2021-10-29,25,49,81.82,74.17,1.64
Finland,2021-10-29,50,59,91.91,87.49,2.49
Finland,2021-10-29,60,69,93.36,90.07,2.12
Finland,2021-10-29,70,79,94.82,92.55,1.59
Finland,2021-10-29,80,,90.47,87.79,6.14
Finland,2021-11-05,10,14,46.17,34.02,0.01
Finland,2021-11-05,15,17,82.33,68.54,0.06
Finland,2021-11-05,18,24,80.28,69.75,0.36
Finland,2021-11-05,25,49,82.22,75.31,1.76
Finland,2021-11-05,50,59,92.09,87.96,2.69
Finland,2021-11-05,60,69,93.48,90.41,2.53
