location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Sweden,2021-09-03,60,69,90.51,88.62,0.01
Sweden,2021-09-03,70,79,92.54,91.37,0.01
Sweden,2021-09-03,80,,85.13,84.97,0.0
Sweden,2021-09-10,15,17,39.79,6.11,0.0
Sweden,2021-09-10,18,24,69.05,47.33,0.0
Sweden,2021-09-10,25,49,75.4,65.08,0.01
Sweden,2021-09-10,50,59,87.32,84.14,0.03
Sweden,2021-09-10,60,69,90.67,88.94,0.04
Sweden,2021-09-10,70,79,92.61,91.51,0.05
Sweden,2021-09-10,80,,85.17,85.03,0.03
Sweden,2021-09-17,15,17,41.91,13.84,0.0
Sweden,2021-09-17,18,24,70.62,53.29,0.01
Sweden,2021-09-17,25,49,76.25,67.64,0.04
Sweden,2021-09-17,50,59,87.63,84.73,0.11
Sweden,2021-09-17,60,69,90.84,89.22,0.18
Sweden,2021-09-17,70,79,92.69,91.66,0.22
Sweden,2021-09-17,80,,85.21,85.09,0.12
Sweden,2021-09-24,15,17,43.6,21.67,0.0
Sweden,2021-09-24,18,24,71.87,57.32,0.02
Sweden,2021-09-24,25,49,76.91,69.4,0.07
Sweden,2021-09-24,50,59,87.87,85.19,0.2
Sweden,2021-09-24,60,69,90.97,89.44,0.35
Sweden,2021-09-24,70,79,92.76,91.76,0.47
Sweden,2021-09-24,80,,85.26,85.14,0.3
Sweden,2021-10-01,15,17,44.76,28.29,0.0
Sweden,2021-10-01,18,24,72.76,60.44,0.03
Sweden,2021-10-01,25,49,77.43,70.88,0.1
Sweden,2021-10-01,50,59,88.08,85.63,0.29
Sweden,2021-10-01,60,69,91.09,89.64,0.52
Sweden,2021-10-01,70,79,92.82,91.87,0.72
Sweden,2021-10-01,80,,85.29,85.2,1.02
Sweden,2021-10-08,15,17,46.56,32.12,0.0
Sweden,2021-10-08,18,24,73.34,62.45,0.03
Sweden,2021-10-08,25,49,77.77,71.98,0.13
Sweden,2021-10-08,50,59,88.2,86.0,0.37
Sweden,2021-10-08,60,69,91.16,89.82,0.68
Sweden,2021-10-08,70,79,92.86,91.95,1.14
Sweden,2021-10-08,80,,85.33,85.3,4.91
Sweden,2021-10-15,15,17,51.56,34.35,0.0
Sweden,2021-10-15,18,24,73.98,63.85,0.04
Sweden,2021-10-15,25,49,78.18,72.93,0.16
Sweden,2021-10-15,50,59,88.36,86.35,0.47
Sweden,2021-10-15,60,69,91.25,90.01,0.9
Sweden,2021-10-15,70,79,92.91,92.04,1.84
Sweden,2021-10-15,80,,85.38,85.45,12.93
Sweden,2021-10-22,15,17,57.18,35.87,0.0
Sweden,2021-10-22,18,24,74.33,64.92,0.05
Sweden,2021-10-22,25,49,78.42,73.69,0.21
Sweden,2021-10-22,50,59,88.46,86.65,0.6
Sweden,2021-10-22,60,69,91.3,90.18,1.18
Sweden,2021-10-22,70,79,92.94,92.14,2.6
Sweden,2021-10-22,80,,85.43,85.61,21.22
