location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Hungary,2021-12-24,18,24,57.84,53.36,15.49
Hungary,2021-12-24,25,49,67.87,64.46,26.69
Hungary,2021-12-24,50,59,74.41,72.03,40.27
Hungary,2021-12-24,60,69,84.24,82.29,58.05
Hungary,2021-12-24,70,79,85.64,84.38,68.01
Hungary,2021-12-24,80,,76.4,74.97,58.03
Hungary,2021-12-31,0,17,21.94,18.13,0.35
Hungary,2021-12-31,18,24,57.93,53.59,16.08
Hungary,2021-12-31,25,49,67.96,64.72,27.16
Hungary,2021-12-31,50,59,74.48,72.27,40.72
Hungary,2021-12-31,60,69,84.26,82.41,58.27
Hungary,2021-12-31,70,79,85.65,84.45,68.16
Hungary,2021-12-31,80,,76.41,75.04,58.2
Hungary,2022-01-07,0,17,22.6,19.39,0.97
Hungary,2022-01-07,18,24,58.22,53.95,17.4
Hungary,2022-01-07,25,49,68.21,65.11,28.51
Hungary,2022-01-07,50,59,74.67,72.61,42.16
Hungary,2022-01-07,60,69,84.34,82.6,59.37
Hungary,2022-01-07,70,79,85.69,84.56,68.99
Hungary,2022-01-07,80,,76.47,75.16,58.91
Hungary,2022-01-14,0,17,23.37,20.4,1.64
Hungary,2022-01-14,18,24,58.49,54.17,19.12
Hungary,2022-01-14,25,49,68.44,65.33,30.08
Hungary,2022-01-14,50,59,74.84,72.81,43.85
Hungary,2022-01-14,60,69,84.42,82.69,60.75
Hungary,2022-01-14,70,79,85.74,84.61,70.07
Hungary,2022-01-14,80,,76.54,75.24,59.99
Hungary,2022-01-21,0,17,23.97,21.04,2.02
Hungary,2022-01-21,18,24,58.76,54.35,21.31
Hungary,2022-01-21,25,49,68.64,65.49,31.82
Hungary,2022-01-21,50,59,74.99,72.93,45.62
Hungary,2022-01-21,60,69,84.49,82.76,62.15
Hungary,2022-01-21,70,79,85.79,84.64,71.14
Hungary,2022-01-21,80,,76.61,75.29,61.04
Hungary,2022-01-28,0,17,24.44,21.57,2.33
Hungary,2022-01-28,18,24,59.03,54.57,23.51
Hungary,2022-01-28,25,49,68.83,65.67,33.42
Hungary,2022-01-28,50,59,75.13,73.07,47.25
Hungary,2022-01-28,60,69,84.56,82.83,63.5
Hungary,2022-01-28,70,79,85.83,84.69,72.19
Hungary,2022-01-28,80,,76.67,75.36,62.04
Hungary,2022-02-04,0,17,24.73,22.16,2.51
Hungary,2022-02-04,18,24,59.18,54.74,24.64
Hungary,2022-02-04,25,49,68.92,65.81,34.06
Hungary,2022-02-04,50,59,75.19,73.18,47.79
Hungary,2022-02-04,60,69,84.59,82.89,63.91
Hungary,2022-02-04,70,79,85.85,84.72,72.52
Hungary,2022-02-04,80,,76.7,75.4,62.36
Hungary,2022-02-11,0,17,24.94,22.74,2.68
Hungary,2022-02-11,18,24,59.31,54.93,25.23
Hungary,2022-02-11,25,49,69.0,65.96,34.46
Hungary,2022-02-11,50,59,75.24,73.29,48.15
Hungary,2022-02-11,60,69,84.62,82.94,64.2
Hungary,2022-02-11,70,79,85.86,84.76,72.76
Hungary,2022-02-11,80,,76.72,75.46,62.64
Hungary,2022-02-18,0,17,25.07,23.21,2.77
Hungary,2022-02-18,18,24,59.42,55.08,25.6
Hungary,2022-02-18,25,49,69.06,66.09,34.73
Hungary,2022-02-18,50,59,75.28,73.39,48.39
Hungary,2022-02-18,60,69,84.64,82.99,64.39
Hungary,2022-02-18,70,79,85.88,84.8,72.94
Hungary,2022-02-18,80,,76.74,75.51,62.86
Hungary,2022-02-25,0,17,25.16,23.51,2.83
Hungary,2022-02-25,18,24,59.51,55.22,25.91
Hungary,2022-02-25,25,49,69.12,66.2,34.97
Hungary,2022-02-25,50,59,75.31,73.48,48.59
Hungary,2022-02-25,60,69,84.65,83.03,64.55
Hungary,2022-02-25,70,79,85.89,84.82,73.08
Hungary,2022-02-25,80,,76.75,75.55,63.01
Hungary,2022-03-04,0,17,25.22,23.7,2.88
